0,0
0.00416666666666667,0
0.00833333333333333,0
0.0125,0
0.0166666666666667,0
0.0208333333333333,0
0.025,0
0.0291666666666667,0
0.0333333333333333,0
0.0375,0
0.0416666666666667,0
0.0458333333333333,0
0.05,0
0.0541666666666667,0
0.0583333333333333,-0.002
0.0625,-0.002
0.0666666666666667,-0.002
0.0708333333333333,-0.002
0.075,-0.002
0.0791666666666667,0
0.0833333333333333,-0.002
0.0875,-0.002
0.0916666666666667,-0.002
0.0958333333333333,-0.002
0.1,-0.002
0.104166666666667,-0.002
0.108333333333333,-0.002
0.1125,-0.002
0.116666666666667,-0.002
0.120833333333333,-0.002
0.125,-0.002
0.129166666666667,-0.002
0.133333333333333,-0.004
0.1375,-0.004
0.141666666666667,-0.004
0.145833333333333,-0.004
0.15,-0.004
0.154166666666667,-0.004
0.158333333333333,-0.004
0.1625,-0.006
0.166666666666667,-0.006
0.170833333333333,-0.006
0.175,-0.006
0.179166666666667,-0.007
0.183333333333333,-0.007
0.1875,-0.007
0.191666666666667,-0.009
0.195833333333333,-0.009
0.2,-0.009
0.204166666666667,-0.011
0.208333333333333,-0.011
0.2125,-0.011
0.216666666666667,-0.011
0.220833333333333,-0.013
0.225,-0.013
0.229166666666667,-0.015
0.233333333333333,-0.015
0.2375,-0.015
0.241666666666667,-0.017
0.245833333333333,-0.017
0.25,-0.018
0.254166666666667,-0.02
0.258333333333333,-0.02
0.2625,-0.022
0.266666666666667,-0.022
0.270833333333333,-0.024
0.275,-0.024
0.279166666666667,-0.026
0.283333333333333,-0.026
0.2875,-0.028
0.291666666666667,-0.03
0.295833333333333,-0.03
0.3,-0.031
0.304166666666667,-0.031
0.308333333333333,-0.033
0.3125,-0.035
0.316666666666667,-0.035
0.320833333333333,-0.037
0.325,-0.039
0.329166666666667,-0.039
0.333333333333333,-0.041
0.3375,-0.042
0.341666666666667,-0.044
0.345833333333333,-0.046
0.35,-0.046
0.354166666666667,-0.048
0.358333333333333,-0.05
0.3625,-0.052
0.366666666666667,-0.054
0.370833333333333,-0.055
0.375,-0.055
0.379166666666667,-0.057
0.383333333333333,-0.059
0.3875,-0.061
0.391666666666667,-0.063
0.395833333333333,-0.065
0.4,-0.065
0.404166666666667,-0.066
0.408333333333333,-0.068
0.4125,-0.07
0.416666666666667,-0.07
0.420833333333333,-0.072
0.425,-0.074
0.429166666666667,-0.076
0.433333333333333,-0.077
0.4375,-0.079
0.441666666666667,-0.079
0.445833333333333,-0.081
0.45,-0.083
0.454166666666667,-0.085
0.458333333333333,-0.087
0.4625,-0.089
0.466666666666667,-0.09
0.470833333333333,-0.09
0.475,-0.092
0.479166666666667,-0.094
0.483333333333333,-0.096
0.4875,-0.098
0.491666666666667,-0.1
0.495833333333333,-0.101
0.5,-0.103
0.504166666666667,-0.103
0.508333333333333,-0.105
0.5125,-0.107
0.516666666666667,-0.109
0.520833333333333,-0.111
0.525,-0.113
0.529166666666667,-0.114
0.533333333333333,-0.116
0.5375,-0.118
0.541666666666667,-0.12
0.545833333333333,-0.122
0.55,-0.124
0.554166666666667,-0.125
0.558333333333333,-0.127
0.5625,-0.129
0.566666666666667,-0.131
0.570833333333333,-0.133
0.575,-0.135
0.579166666666667,-0.137
0.583333333333333,-0.138
0.5875,-0.14
0.591666666666667,-0.142
0.595833333333333,-0.142
0.6,-0.144
0.604166666666667,-0.148
0.608333333333333,-0.149
0.6125,-0.149
0.616666666666667,-0.151
0.620833333333333,-0.153
0.625,-0.155
0.629166666666667,-0.157
0.633333333333333,-0.159
0.6375,-0.161
0.641666666666667,-0.162
0.645833333333333,-0.164
0.65,-0.166
0.654166666666667,-0.168
0.658333333333333,-0.172
0.6625,-0.173
0.666666666666667,-0.175
0.670833333333333,-0.175
0.675,-0.177
0.679166666666667,-0.179
0.683333333333333,-0.183
0.6875,-0.184
0.691666666666667,-0.186
0.695833333333333,-0.186
0.7,-0.188
0.704166666666667,-0.19
0.708333333333333,-0.192
0.7125,-0.194
0.716666666666667,-0.196
0.720833333333333,-0.197
0.725,-0.199
0.729166666666667,-0.201
0.733333333333333,-0.203
0.7375,-0.205
0.741666666666667,-0.207
0.745833333333333,-0.208
0.75,-0.21
0.754166666666667,-0.21
0.758333333333333,-0.212
0.7625,-0.214
0.766666666666667,-0.216
0.770833333333333,-0.218
0.775,-0.22
0.779166666666667,-0.221
0.783333333333333,-0.223
0.7875,-0.225
0.791666666666667,-0.227
0.795833333333333,-0.229
0.8,-0.229
0.804166666666667,-0.231
0.808333333333333,-0.232
0.8125,-0.234
0.816666666666667,-0.236
0.820833333333333,-0.238
0.825,-0.238
0.829166666666667,-0.24
0.833333333333333,-0.242
0.8375,-0.242
0.841666666666667,-0.244
0.845833333333333,-0.245
0.85,-0.247
0.854166666666667,-0.247
0.858333333333333,-0.249
0.8625,-0.251
0.866666666666667,-0.251
0.870833333333333,-0.253
0.875,-0.255
0.879166666666667,-0.255
0.883333333333333,-0.256
0.8875,-0.258
0.891666666666667,-0.258
0.895833333333333,-0.26
0.9,-0.262
0.904166666666667,-0.262
0.908333333333333,-0.264
0.9125,-0.266
0.916666666666667,-0.266
0.920833333333333,-0.268
0.925,-0.269
0.929166666666667,-0.269
0.933333333333333,-0.269
0.9375,-0.271
0.941666666666667,-0.273
0.945833333333333,-0.273
0.95,-0.273
0.954166666666667,-0.275
0.958333333333333,-0.275
0.9625,-0.277
0.966666666666667,-0.277
0.970833333333333,-0.277
0.975,-0.279
0.979166666666667,-0.279
0.983333333333333,-0.279
0.9875,-0.28
0.991666666666667,-0.28
0.995833333333333,-0.28
1,-0.282
1.00416666666667,-0.282
1.00833333333333,-0.282
1.0125,-0.282
1.01666666666667,-0.282
1.02083333333333,-0.282
1.025,-0.282
1.02916666666667,-0.282
1.03333333333333,-0.282
1.0375,-0.282
1.04166666666667,-0.282
1.04583333333333,-0.282
1.05,-0.28
1.05416666666667,-0.28
1.05833333333333,-0.279
1.0625,-0.279
1.06666666666667,-0.277
1.07083333333333,-0.277
1.075,-0.275
1.07916666666667,-0.275
1.08333333333333,-0.273
1.0875,-0.271
1.09166666666667,-0.269
1.09583333333333,-0.266
1.1,-0.264
1.10416666666667,-0.262
1.10833333333333,-0.26
1.1125,-0.256
1.11666666666667,-0.255
1.12083333333333,-0.251
1.125,-0.249
1.12916666666667,-0.245
1.13333333333333,-0.242
1.1375,-0.238
1.14166666666667,-0.234
1.14583333333333,-0.231
1.15,-0.227
1.15416666666667,-0.223
1.15833333333333,-0.218
1.1625,-0.214
1.16666666666667,-0.208
1.17083333333333,-0.203
1.175,-0.197
1.17916666666667,-0.192
1.18333333333333,-0.188
1.1875,-0.183
1.19166666666667,-0.177
1.19583333333333,-0.17
1.2,-0.162
1.20416666666667,-0.157
1.20833333333333,-0.149
1.2125,-0.142
1.21666666666667,-0.137
1.22083333333333,-0.129
1.225,-0.122
1.22916666666667,-0.114
1.23333333333333,-0.105
1.2375,-0.098
1.24166666666667,-0.09
1.24583333333333,-0.081
1.25,-0.074
1.25416666666667,-0.065
1.25833333333333,-0.055
1.2625,-0.048
1.26666666666667,-0.039
1.27083333333333,-0.03
1.275,-0.018
1.27916666666667,-0.009
1.28333333333333,0
1.2875,0.009
1.29166666666667,0.02
1.29583333333333,0.03
1.3,0.039
1.30416666666667,0.048
1.30833333333333,0.059
1.3125,0.068
1.31666666666667,0.077
1.32083333333333,0.087
1.325,0.096
1.32916666666667,0.105
1.33333333333333,0.114
1.3375,0.122
1.34166666666667,0.129
1.34583333333333,0.137
1.35,0.144
1.35416666666667,0.151
1.35833333333333,0.159
1.3625,0.164
1.36666666666667,0.172
1.37083333333333,0.177
1.375,0.184
1.37916666666667,0.19
1.38333333333333,0.197
1.3875,0.203
1.39166666666667,0.208
1.39583333333333,0.216
1.4,0.221
1.40416666666667,0.227
1.40833333333333,0.232
1.4125,0.238
1.41666666666667,0.244
1.42083333333333,0.247
1.425,0.253
1.42916666666667,0.258
1.43333333333333,0.262
1.4375,0.268
1.44166666666667,0.271
1.44583333333333,0.275
1.45,0.28
1.45416666666667,0.284
1.45833333333333,0.288
1.4625,0.291
1.46666666666667,0.297
1.47083333333333,0.299
1.475,0.303
1.47916666666667,0.306
1.48333333333333,0.31
1.4875,0.314
1.49166666666667,0.317
1.49583333333333,0.319
1.5,0.323
1.50416666666667,0.325
1.50833333333333,0.328
1.5125,0.33
1.51666666666667,0.334
1.52083333333333,0.336
1.525,0.338
1.52916666666667,0.339
1.53333333333333,0.341
1.5375,0.343
1.54166666666667,0.343
1.54583333333333,0.345
1.55,0.345
1.55416666666667,0.347
1.55833333333333,0.349
1.5625,0.349
1.56666666666667,0.349
1.57083333333333,0.351
1.575,0.351
1.57916666666667,0.351
1.58333333333333,0.351
1.5875,0.351
1.59166666666667,0.351
1.59583333333333,0.351
1.6,0.351
1.60416666666667,0.349
1.60833333333333,0.349
1.6125,0.349
1.61666666666667,0.347
1.62083333333333,0.345
1.625,0.345
1.62916666666667,0.343
1.63333333333333,0.341
1.6375,0.341
1.64166666666667,0.339
1.64583333333333,0.336
1.65,0.334
1.65416666666667,0.332
1.65833333333333,0.33
1.6625,0.328
1.66666666666667,0.325
1.67083333333333,0.323
1.675,0.319
1.67916666666667,0.317
1.68333333333333,0.314
1.6875,0.31
1.69166666666667,0.308
1.69583333333333,0.304
1.7,0.299
1.70416666666667,0.297
1.70833333333333,0.291
1.7125,0.288
1.71666666666667,0.284
1.72083333333333,0.28
1.725,0.275
1.72916666666667,0.271
1.73333333333333,0.266
1.7375,0.262
1.74166666666667,0.256
1.74583333333333,0.253
1.75,0.247
1.75416666666667,0.242
1.75833333333333,0.236
1.7625,0.231
1.76666666666667,0.225
1.77083333333333,0.218
1.775,0.212
1.77916666666667,0.207
1.78333333333333,0.201
1.7875,0.194
1.79166666666667,0.188
1.79583333333333,0.181
1.8,0.173
1.80416666666667,0.168
1.80833333333333,0.161
1.8125,0.153
1.81666666666667,0.146
1.82083333333333,0.138
1.825,0.131
1.82916666666667,0.124
1.83333333333333,0.116
1.8375,0.109
1.84166666666667,0.1
1.84583333333333,0.092
1.85,0.083
1.85416666666667,0.076
1.85833333333333,0.066
1.8625,0.059
1.86666666666667,0.05
1.87083333333333,0.041
1.875,0.031
1.87916666666667,0.022
1.88333333333333,0.015
1.8875,0.006
1.89166666666667,-0.002
1.89583333333333,-0.011
1.9,-0.018
1.90416666666667,-0.026
1.90833333333333,-0.033
1.9125,-0.039
1.91666666666667,-0.044
1.92083333333333,-0.048
1.925,-0.052
1.92916666666667,-0.054
1.93333333333333,-0.055
1.9375,-0.057
1.94166666666667,-0.059
1.94583333333333,-0.059
1.95,-0.061
1.95416666666667,-0.061
1.95833333333333,-0.063
1.9625,-0.063
1.96666666666667,-0.065
1.97083333333333,-0.065
1.975,-0.065
1.97916666666667,-0.065
1.98333333333333,-0.063
1.9875,-0.063
1.99166666666667,-0.061
1.99583333333333,-0.059
2,-0.055
2.00416666666667,-0.054
2.00833333333333,-0.052
2.0125,-0.048
2.01666666666667,-0.046
2.02083333333333,-0.042
2.025,-0.041
2.02916666666667,-0.037
2.03333333333333,-0.035
2.0375,-0.031
2.04166666666667,-0.03
2.04583333333333,-0.026
2.05,-0.022
2.05416666666667,-0.02
2.05833333333333,-0.017
2.0625,-0.013
2.06666666666667,-0.011
2.07083333333333,-0.007
2.075,-0.004
2.07916666666667,-0.002
2.08333333333333,0.002
2.0875,0.004
2.09166666666667,0.006
2.09583333333333,0.007
2.1,0.009
2.10416666666667,0.013
2.10833333333333,0.013
2.1125,0.015
2.11666666666667,0.017
2.12083333333333,0.018
2.125,0.018
2.12916666666667,0.02
2.13333333333333,0.02
2.1375,0.022
2.14166666666667,0.022
2.14583333333333,0.022
2.15,0.022
2.15416666666667,0.024
2.15833333333333,0.024
